dataset,target,encoder,model,features,fit_time,score_time,test_accuracy,train_accuracy,test_f1_macro,train_f1_macro,test_log_loss,train_log_loss,test_auc,train_auc,test_brier,train_brier,test_matthews,train_matthews,test_kappa,train_kappa,original_df_mem,encoded_df_mem,blank_encoder_mem,trained_encoder_mem,fit_encoder_time,score_encoder_time
tic-tac-toe.arff,Class,OrdinalEncoder,RandomForestClassifier,9,0.0878818,0.200164,0.922804,0.998724,0.940322,0.999023,0.248464,0.0796794,0.917663,0.998709,0.0771962,0.00127597,0.832701,0.997189,0.831002,0.997184,519044,68976,968,7784,0.0305888,0.0291028
tic-tac-toe.arff,Class,OrdinalEncoder,SGDClassifier,9,0.0632857,0.166132,0.659439,0.670751,0.755549,0.766003,11.5898,11.1643,0.562712,0.574285,0.340561,0.329249,0.16636,0.207791,0.14011,0.164838,519044,68976,968,7784,0.0281255,0.0265829
tic-tac-toe.arff,Class,OrdinalEncoder,SVC,9,0.252278,0.312476,0.69219,0.713179,0.772997,0.788996,0.576473,0.564232,0.642721,0.665635,0.30781,0.286821,0.299484,0.345933,0.295124,0.343212,519044,68976,968,7784,0.0597514,0.0555561
tic-tac-toe.arff,Class,TargetEncoder,DecisionTreeClassifier,9,0.306079,0.823871,0.937485,1,0.952277,1,2.15918,0.000000000000000999,0.930402,1,0.0625146,0,0.862566,1,0.861669,1,519044,68976,1280,17256,0.178078,0.122083
tic-tac-toe.arff,Class,TargetEncoder,GaussianNB,9,0.296538,0.809461,0.688066,0.695316,0.77471,0.780626,0.54177,0.525309,0.628946,0.635855,0.311934,0.304684,0.277106,0.293135,0.271327,0.287685,519044,68976,1280,17256,0.175998,0.11321
tic-tac-toe.arff,Class,TargetEncoder,GradientBoostingClassifier,9,0.441312,0.847785,0.978123,0.988054,0.983536,0.990949,0.159048,0.137726,0.969848,0.982842,0.0218766,0.0119457,0.952015,0.973756,0.950957,0.973391,519044,68976,1280,17256,0.190876,0.116047
tic-tac-toe.arff,Class,TargetEncoder,KNeighborsClassifier,9,0.312946,0.797293,0.8988,0.935744,0.921571,0.950659,0.340026,0.149513,0.891491,0.930479,0.1012,0.0642556,0.78113,0.858711,0.778665,0.858562,519044,68976,1280,17256,0.190136,0.112205
tic-tac-toe.arff,Class,TargetEncoder,LogisticRegression,9,0.304485,0.818225,0.710952,0.723727,0.801537,0.809566,0.571084,0.562979,0.62955,0.645883,0.289048,0.276273,0.314382,0.347987,0.287779,0.323635,519044,68976,1280,17256,0.181458,0.113595
tic-tac-toe.arff,Class,TargetEncoder,MLPClassifier,9,0.932864,0.860805,0.700567,0.710626,0.77712,0.785082,0.58296,0.575739,0.655429,0.666197,0.299433,0.289374,0.323387,0.345956,0.31805,0.342054,519044,68976,1280,17256,0.19861,0.126207
tic-tac-toe.arff,Class,TargetEncoder,RandomForestClassifier,9,0.341612,0.805845,0.97387,0.999652,0.979978,0.999733,0.190471,0.0636123,0.970134,0.999734,0.0261305,0.000348028,0.943106,0.999234,0.942351,0.999233,519044,68976,1280,17256,0.191818,0.112594
tic-tac-toe.arff,Class,TargetEncoder,SGDClassifier,9,0.334158,0.800727,0.662564,0.676096,0.70447,0.716165,10.771,10.5086,0.624666,0.637853,0.337436,0.323904,0.298151,0.33051,0.258213,0.284972,519044,68976,1280,17256,0.202371,0.115323
tic-tac-toe.arff,Class,TargetEncoder,SVC,9,0.365173,0.846353,0.693275,0.699721,0.771859,0.77754,0.535345,0.527235,0.646343,0.653449,0.306725,0.300279,0.307523,0.319357,0.301852,0.315642,519044,68976,1280,17256,0.18648,0.115178
trains.arff,class,BaseNEncoder,DecisionTreeClassifier,32,0.188976,0.47446,0.5,1,0.333333,1,17.2694,0.000000000000000999,0.5,1,0.5,0,0,1,0,1,5251.2,2316.8,1528,12702.4,0.105767,0.0678472
trains.arff,class,BaseNEncoder,GaussianNB,32,0.21143,0.485296,0.9,1,0.933333,1,3.45388,0.000000933,0.9,1,0.1,0,0.8,1,0.8,1,5251.2,2316.8,1528,12702.4,0.114969,0.0695285
trains.arff,class,BaseNEncoder,GradientBoostingClassifier,32,0.223007,0.489178,0.6,1,0.466667,1,1.20226,0.000300259,0.6,1,0.4,0,0.2,1,0.2,1,5251.2,2316.8,1528,12702.4,0.10963,0.0694542
trains.arff,class,BaseNEncoder,KNeighborsClassifier,32,0.181359,0.470258,0.7,0.75,0.4,0.677619,0.615475,0.511503,0.7,0.75,0.3,0.25,0.4,0.542703,0.4,0.5,5251.2,2316.8,1528,12702.4,0.100585,0.0806815
trains.arff,class,BaseNEncoder,LogisticRegression,32,0.199015,0.466059,0.8,1,0.733333,1,0.409182,0.0996065,0.8,1,0.2,0,0.6,1,0.6,1,5251.2,2316.8,1528,12702.4,0.111451,0.0739336
trains.arff,class,BaseNEncoder,MLPClassifier,32,0.283641,0.482371,0.7,1,0.533333,1,0.43877,0.00605849,0.7,1,0.3,0,0.4,1,0.4,1,5251.2,2316.8,1528,12702.4,0.105326,0.0729423
trains.arff,class,BaseNEncoder,RandomForestClassifier,32,0.24439,0.498306,0.7,0.975,0.4,0.971429,3.97772,0.168982,0.7,0.975,0.3,0.025,0.4,0.954919,0.4,0.95,5251.2,2316.8,1528,12702.4,0.129973,0.0759911
trains.arff,class,BaseNEncoder,SGDClassifier,32,0.223787,0.596003,0.8,0.975,0.6,0.971429,6.90776,0.863469,0.8,0.975,0.2,0.025,0.6,0.954919,0.6,0.95,5251.2,2316.8,1528,12702.4,0.12025,0.0932187
trains.arff,class,BaseNEncoder,SVC,32,0.193472,0.458765,0.9,1,0.8,1,0.492893,0.251091,0.9,1,0.1,0,0.8,1,0.8,1,5251.2,2316.8,1528,12702.4,0.10225,0.0697815
trains.arff,class,BinaryEncoder,DecisionTreeClassifier,32,0.14952,0.775061,0.6,1,0.466667,1,13.8155,0.000000000000000999,0.6,1,0.4,0,0.2,1,0.2,1,5251.2,2316.8,1280,12390.4,0.032505,0.0982483
trains.arff,class,BinaryEncoder,GaussianNB,32,0.146664,0.759694,0.8,1,0.866667,1,6.90776,0.000000933,0.8,1,0.2,0,0.6,1,0.6,1,5251.2,2316.8,1280,12390.4,0.0362309,0.10611
trains.arff,class,BinaryEncoder,GradientBoostingClassifier,32,0.190409,0.808309,0.7,1,0.666667,1,1.71837,0.000300107,0.7,1,0.3,0,0.4,1,0.4,1,5251.2,2316.8,1280,12390.4,0.0377582,0.10265
trains.arff,class,BinaryEncoder,KNeighborsClassifier,32,0.160381,0.788955,0.7,0.75,0.4,0.677619,0.574929,0.511503,0.7,0.75,0.3,0.25,0.4,0.542703,0.4,0.5,5251.2,2316.8,1280,12390.4,0.0420235,0.105081
trains.arff,class,BinaryEncoder,LogisticRegression,32,0.157557,0.766256,0.9,1,0.8,1,0.345895,0.0996065,0.9,1,0.1,0,0.8,1,0.8,1,5251.2,2316.8,1280,12390.4,0.040315,0.0969409
trains.arff,class,BinaryEncoder,MLPClassifier,32,0.25132,0.770343,0.7,1,0.666667,1,0.33787,0.00604947,0.7,1,0.3,0,0.4,1,0.4,1,5251.2,2316.8,1280,12390.4,0.0382577,0.0989985
trains.arff,class,BinaryEncoder,RandomForestClassifier,32,0.17869,0.772267,0.6,1,0.2,1,0.446813,0.204355,0.6,1,0.4,0,0.2,1,0.2,1,5251.2,2316.8,1280,12390.4,0.0385296,0.104216
trains.arff,class,BinaryEncoder,SGDClassifier,32,0.144656,0.733796,0.9,1,0.933333,1,3.45388,0.000000000000000999,0.9,1,0.1,0,0.8,1,0.8,1,5251.2,2316.8,1280,12390.4,0.0346868,0.102938
trains.arff,class,BinaryEncoder,SVC,32,0.143616,0.729103,1,1,1,1,0.501734,0.337936,1,1,0,0,1,1,1,1,5251.2,2316.8,1280,12390.4,0.0350094,0.100599
trains.arff,class,HashingEncoder,DecisionTreeClassifier,32,0.0197144,0.084982,0.8,1,0.733333,1,6.90776,0.000000000000000999,0.8,1,0.2,0,0.6,1,0.6,1,5251.2,896,944,2368,0.000313044,0.0096282
trains.arff,class,HashingEncoder,GaussianNB,32,0.0192494,0.0788418,0.8,1,0.733333,1,6.90776,0.00000000306,0.8,1,0.2,0,0.6,1,0.6,1,5251.2,896,944,2368,0.000315905,0.0122346
trains.arff,class,HashingEncoder,GradientBoostingClassifier,32,0.0546687,0.075178,0.6,1,0.6,1,1.69068,0.000301691,0.6,1,0.4,0,0.2,1,0.2,1,5251.2,896,944,2368,0.000261974,0.0095758
trains.arff,class,HashingEncoder,KNeighborsClassifier,32,0.0179991,0.083863,0.8,0.7,0.6,0.610952,0.603697,0.596505,0.8,0.7,0.2,0.3,0.6,0.458173,0.6,0.4,5251.2,896,944,2368,0.000337648,0.00860691
trains.arff,class,HashingEncoder,LogisticRegression,32,0.0192009,0.0660905,0.8,1,0.733333,1,0.3831,0.108384,0.8,1,0.2,0,0.6,1,0.6,1,5251.2,896,944,2368,0.000245667,0.0087419
trains.arff,class,HashingEncoder,MLPClassifier,32,0.130188,0.0771488,0.8,1,0.733333,1,0.370105,0.00724877,0.8,1,0.2,0,0.6,1,0.6,1,5251.2,896,944,2368,0.000375938,0.00899444
trains.arff,class,HashingEncoder,RandomForestClassifier,32,0.0350509,0.0876416,0.8,0.95,0.6,0.933333,0.459679,0.208807,0.8,0.95,0.2,0.05,0.6,0.91547,0.6,0.9,5251.2,896,944,2368,0.000242805,0.00942135
trains.arff,class,HashingEncoder,SGDClassifier,32,0.0198082,0.0691896,0.9,0.975,0.933333,0.977778,3.45388,0.863469,0.9,0.975,0.1,0.025,0.8,0.954919,0.8,0.95,5251.2,896,944,2368,0.00031352,0.00958695
trains.arff,class,HashingEncoder,SVC,32,0.0182488,0.0705099,0.8,1,0.733333,1,0.462756,0.263463,0.8,1,0.2,0,0.6,1,0.6,1,5251.2,896,944,2368,0.000227547,0.00856943
